_id,permalink,name,tag_type,systems_enabled,image_eeus_filename,Image,description
542d961eff9afc37ab000c26,victoria-findlay-wolfe,Victoria Findlay Wolfe,artist,"szus,szuk,erus",,/grid/visual_asset/image/542d961eff9afc37ab000c27/victoria_findlay_wolfe.jpg,"<p>Whether it's painting, sculpting or photography, <a target=""_blank"" title=""Victoria Findlay Wolfe Quilts"" href=""http://bumblebeansinc.com/"">Victoria</a> has always been creating. But it was through her grandmother, Elda Wolfe, a ""crazy quilter"" whose patterns were ahead of their time, that she found the inspiration to take up quilting. Victoria's series of Double Wedding Ring quilts are based on happy childhood memories with her grandparents. Victoria is also a teacher, lecturer, fabric and thread designer, blogger and author of the popular quilting books, <em>15 Minutes of Play</em> and <em>Double Wedding Rings - Traditions Made Modern</em>. Victoria finds that making and giving quilts in her community quilt program, along with her loving family, to be her greatest joys in life.</p>"
5408c1575b76e10399001763,wendy-cuskey-sizzix,"Wendy Cuskey, Sizzix",artist,"szus,szuk,erus",,/grid/visual_asset/image/5408c1a45b76e1039900176d/wendy_cuskey.jpg,"<p>Having worked in the legal field for over 20 years, Wendy Cuskey knows the daily grind of the 9-5 world all too well. As a member of the Sizzix design team, Wendy gets to unleash her eclectic style and inspiring view of creativity onto many different mediums, including her favorite means to express herself, paper. Wendy first started scrapbooking with pictures of her children and has been papercrafting ever since with her family and everyday life as her inspirations. She enjoys creating mini albums as unique gifts and to showcase summer beach days and the vacations she enjoys with her husband, two boys and her yorkie who all reside happily in sunny southern California.</<p>"
4f4d271a5b76e13d31000176,wendy-mullane-vintaj,"Wendy Mullane, Vintaj",artist,"szus,szuk,erus",,/grid/visual_asset/image/4fa1a522fb60b50c01000167/wendy.jpg,"<p>A tomboy while growing up, Wendy preferred mud to beads. Once college bound, she pursued art and design at Brigham Young University. She combined this passion for art with her love of nostalgia by opening an antique and jewelry shop in 1991, while raising her four children. For 10 years, Wendy worked with metals and broke through creatively when she and her sister Jeanne discovered the creative filigree settings technique. With this unique innovation, she formed Vintaj Design Studios and eventually co-founded Vintaj Natural Brass Co. Her life experiences have prepared her well to serve as President of this amazing company.</<p>"
51f2adb2fb60b55fe5001129,2015-vbs-camp-discovery,2015 VBS - Camp Discovery,calendar_event,"eeus,erus",,/grid/visual_asset/image/5220e7225b76e127ef000452/medium_a10824.jpg,"<p>It's no secret that Vacation Bible School themes are essential to lesson planning and related activities. Ellison die-cutting equipment helps easily create many exciting shapes to support this year's VBS themes. Imagine designing your own meaningful visuals, projects, games, room d&eacute;cor and more to unlock basic and advanced faith-based concepts. With Ellison, you can!</<p>"
51f6846102f399128d000752,2015-vbs-everest,2015 VBS - Everest,calendar_event,"eeus,erus",,/grid/visual_asset/image/5220e9b75b76e12521000b0d/medium_a10972.jpg,"<p>It's no secret that Vacation Bible School themes are essential to lesson planning and related activities. Ellison die-cutting equipment helps easily create many exciting shapes to support this year's VBS themes. Imagine designing your own meaningful visuals, projects, games, room d&eacute;cor and more to unlock basic and advanced faith-based concepts. With Ellison, you can!</<p>"
51f2a7d65b76e1142500101f,2015-vbs-g-force,2015 VBS - G-Force,calendar_event,"eeus,erus",,/grid/visual_asset/image/5220e9605b76e127ef00048c/27514.jpg,"<p>It's no secret that Vacation Bible School themes are essential to lesson planning and related activities. Ellison die-cutting equipment helps easily create many exciting shapes to support this year's VBS themes. Imagine designing your own meaningful visuals, projects, games, room d&eacute;cor and more to unlock basic and advanced faith-based concepts. With Ellison, you can!</<p>"
51f1a85b5b76e15a31000150,2015-vbs-hometown-nazareth,2015 VBS - Hometown Nazareth,calendar_event,"eeus,erus",,/grid/visual_asset/image/5220e3c45b76e125210009e1/16755.jpg,"<p>It's no secret that Vacation Bible School themes are essential to lesson planning and related activities. Ellison die-cutting equipment helps easily create many exciting shapes to support this year's VBS themes. Imagine designing your own meaningful visuals, projects, games, room d&eacute;cor and more to unlock basic and advanced faith-based concepts. With Ellison, you can!</<p>"
51f69a9dfb60b51c8b000355,2015-vbs-shining-star,2015 VBS - Shining Star,calendar_event,"eeus,erus",,/grid/visual_asset/image/5220eb185b76e1325700063d/medium_a11014.jpg,"<p>It's no secret that Vacation Bible School themes are essential to lesson planning and related activities. Ellison die-cutting equipment helps easily create many exciting shapes to support this year's VBS themes. Imagine designing your own meaningful visuals, projects, games, room d&eacute;cor and more to unlock basic and advanced faith-based concepts. With Ellison, you can!</<p>"
51f2df5b02f3996469000635,2015-vbs-sonspark-labs,2015 VBS - SonSpark Labs,calendar_event,"eeus,erus",,/grid/visual_asset/image/5220ea535b76e1188b00074a/16781.jpg,"<p>It's no secret that Vacation Bible School themes are essential to lesson planning and related activities. Ellison die-cutting equipment helps easily create many exciting shapes to support this year's VBS themes. Imagine designing your own meaningful visuals, projects, games, room d&eacute;cor and more to unlock basic and advanced faith-based concepts. With Ellison, you can!</<p>"
51f2ead85b76e17ade000988,2015-vbs-underwater-quest,2015 VBS - Underwater Quest,calendar_event,"eeus,erus",,/grid/visual_asset/image/5220ecad5b76e13257000684/medium_a11001.jpg,"<p>It's no secret that Vacation Bible School themes are essential to lesson planning and related activities. Ellison die-cutting equipment helps easily create many exciting shapes to support this year's VBS themes. Imagine designing your own meaningful visuals, projects, games, room d&eacute;cor and more to unlock basic and advanced faith-based concepts. With Ellison, you can!</<p>"
51f67db5fb60b51c8b000193,2015-vbs-cross-culture-vbs,2015 VBS -Cross Culture VBS,calendar_event,"eeus,erus",,/grid/visual_asset/image/5220e8f45b76e12521000aef/21996.jpg,"<p>It's no secret that Vacation Bible School themes are essential to lesson planning and related activities. Ellison die-cutting equipment helps easily create many exciting shapes to support this year's VBS themes. Imagine designing your own meaningful visuals, projects, games, room d&eacute;cor and more to unlock basic and advanced faith-based concepts. With Ellison, you can!</<p>"
537a72555b76e16513002dd1,4th-of-july,4th of July,calendar_event,"eeus,erus",,/grid/visual_asset/image/537a72555b76e16513002dd2/07_july_half.jpg,"<p>So many themes. So many challenges. With Ellison, the choices are fun and easy. We offer a full spectrum of popular and essential ideas to address any theme, any time. Access these ideas routinely to create motivating learning materials for essential hands-on activities, memorable visuals, classroom d&eacute;cor and much more. Welcome back to school!</<p>"
4dcd4e1c02f3993abc00009f,advent-begins,Advent Begins,calendar_event,"eeus,erus",,/grid/visual_asset/image/4eb0129e02f3992c8e00019f/1111_28014_half.jpg,"<p>So many themes. So many challenges. With Ellison, the choices are fun and easy. We offer a full spectrum of popular and essential ideas to address any theme, any time. Access these ideas routinely to create motivating learning materials for essential hands-on activities, memorable visuals, classroom d&eacute;cor and much more. Welcome back to school!</<p>"
4dcd4e1c02f3993abc0000a5,america-recycles-day,America Recycles Day,calendar_event,"eeus,erus",,,
4dcd4e1c02f3993abc0000b9,american-heart-month,American Heart Month,calendar_event,"eeus,erus",,/grid/visual_asset/image/4ebac96bfb60b528ff000184/02_february_half.jpg,"<p>So many themes. So many challenges. With Ellison, the choices are fun and easy. We offer a full spectrum of popular and essential ideas to address any theme, any time. Access these ideas routinely to create motivating learning materials for essential hands-on activities, memorable visuals, classroom d&eacute;cor and much more. Welcome back to school!</<p>"
4dcd4e1c02f3993abc0000af,anti-bullying-week,Anti-Bullying Week,calendar_event,"eeus,erus",,/grid/visual_asset/image/4e78e2b15b76e13f22001f3b/medium_10123_1_.jpg,"<p>So many themes. So many challenges. With Ellison, the choices are fun and easy. We offer a full spectrum of popular and essential ideas to address any theme, any time. Access these ideas routinely to create motivating learning materials for essential hands-on activities, memorable visuals, classroom d&eacute;cor and much more. Welcome back to school!</<p>"
4dcd4e1c02f3993abc0000bb,apple-month,Apple Month,calendar_event,"eeus,erus",,/grid/visual_asset/image/4e1e1747fb60b553c300008c/10026.jpg,"<p>So many themes. So many challenges. With Ellison, the choices are fun and easy. We offer a full spectrum of popular and essential ideas to address any theme, any time. Access these ideas routinely to create motivating learning materials for essential hands-on activities, memorable visuals, classroom d&eacute;cor and much more. Welcome back to school!</<p>"
4dcd4e1c02f3993abc0000d7,arbor-day,Arbor Day,calendar_event,"eeus,erus",,,
50c605e102f39903a0000fbf,armed-forces-day,Armed Forces Day,calendar_event,"eeus,erus",,,
4dcd4e1c02f3993abc0000a2,author-s-day,Author's Day,calendar_event,"eeus,erus",,/grid/visual_asset/image/4e98a49afb60b51d440004f3/1111_authors_day_half.jpg,"<p>So many themes. So many challenges. With Ellison, the choices are fun and easy. We offer a full spectrum of popular and essential ideas to address any theme, any time. Access these ideas routinely to create motivating learning materials for essential hands-on activities, memorable visuals, classroom d&eacute;cor and much more. Welcome back to school!</<p>"
4dcd4e1c02f3993abc00009d,aviation-history-month,Aviation History Month,calendar_event,"eeus,erus",,,
537a53d402f3993872002eba,back-to-school,Back to School,calendar_event,"eeus,erus",,,
4dcd4e1d02f3993abc0000ed,be-kind-to-animals-week,Be Kind to Animals Week,calendar_event,"eeus,erus",,,
4e14d0a702f399215c0000e5,be-an-angel-day,Be an Angel Day,calendar_event,"eeus,erus",,/grid/visual_asset/image/4e14d0a702f399215c0000e6/1070.jpg,"<p>So many themes. So many challenges. With Ellison, the choices are fun and easy. We offer a full spectrum of popular and essential ideas to address any theme, any time. Access these ideas routinely to create motivating learning materials for essential hands-on activities, memorable visuals, classroom d&eacute;cor and much more. Welcome back to school!</<p>"
50bf9f8802f3993486000400,benjamin-franklin-day,Benjamin Franklin Day,calendar_event,"eeus,erus",,,
50c747f95b76e111f0001085,bird-day,Bird Day,calendar_event,"eeus,erus",,,
50bfc972fb60b50eb200004c,bird-feeding-month,Bird Feeding Month,calendar_event,"eeus,erus",,,
4dcd4e1c02f3993abc0000b1,black-history-month,Black History Month,calendar_event,"eeus,erus",,/grid/visual_asset/image/4ebac4eafb60b525290000c4/black_history_month_12.jpg,"<p>So many themes. So many challenges. With Ellison, the choices are fun and easy. We offer a full spectrum of popular and essential ideas to address any theme, any time. Access these ideas routinely to create motivating learning materials for essential hands-on activities, memorable visuals, classroom d&eacute;cor and much more. Welcome back to school!</<p>"
4dcd4e1c02f3993abc0000ab,boston-tea-party,Boston Tea Party,calendar_event,"eeus,erus",,/grid/visual_asset/image/4ed81548fb60b549af0001de/12_december_half.jpg,"<p>So many themes. So many challenges. With Ellison, the choices are fun and easy. We offer a full spectrum of popular and essential ideas to address any theme, any time. Access these ideas routinely to create motivating learning materials for essential hands-on activities, memorable visuals, classroom d&eacute;cor and much more. Welcome back to school!</<p>"
4dcd4e1c02f3993abc0000b5,braille-literacy-month,Braille Literacy Month,calendar_event,"eeus,erus",,/grid/visual_asset/image/4ebabe9902f3996c6a000377/01_january_half.jpg,"<p>So many themes. So many challenges. With Ellison, the choices are fun and easy. We offer a full spectrum of popular and essential ideas to address any theme, any time. Access these ideas routinely to create motivating learning materials for essential hands-on activities, memorable visuals, classroom d&eacute;cor and much more. Welcome back to school!</<p>"
4dcd4e1c02f3993abc0000ae,character-counts-week,Character Counts Week,calendar_event,"eeus,erus",,,
4dcd4e1c02f3993abc0000bc,cherry-month,Cherry Month,calendar_event,"eeus,erus",,/grid/visual_asset/image/4ebac8edfb60b52529000167/02_february_half.jpg,"<p>So many themes. So many challenges. With Ellison, the choices are fun and easy. We offer a full spectrum of popular and essential ideas to address any theme, any time. Access these ideas routinely to create motivating learning materials for essential hands-on activities, memorable visuals, classroom d&eacute;cor and much more. Welcome back to school!</<p>"
50c8972c5b76e165c7000166,chicken-month,Chicken Month,calendar_event,"eeus,erus",,,
4dcd4e1c02f3993abc00009b,child-safety-month,Child Safety Month,calendar_event,"eeus,erus",,,
4dcd4e1c02f3993abc0000a4,children-s-day,Children's Day,calendar_event,"eeus,erus",,,
4dcd4e1c02f3993abc0000c0,chinese-new-year,Chinese New Year,calendar_event,"eeus,erus",,/grid/visual_asset/image/4ebac21d02f39905f7000a84/a10381.jpg,"<p>So many themes. So many challenges. With Ellison, the choices are fun and easy. We offer a full spectrum of popular and essential ideas to address any theme, any time. Access these ideas routinely to create motivating learning materials for essential hands-on activities, memorable visuals, classroom d&eacute;cor and much more. Welcome back to school!</<p>"
537a6d325b76e103d0003442,christian,Christian,calendar_event,"eeus,erus",,/grid/visual_asset/image/537a6d325b76e103d0003443/large_26585_e1.jpg,"<p>So many themes. So many challenges. With Ellison, the choices are fun and easy. We offer a full spectrum of popular and essential ideas to address any theme, any time. Access these ideas routinely to create motivating learning materials for essential hands-on activities, memorable visuals, classroom d&eacute;cor and much more. Welcome back to school!</<p>"
5373b73c02f39907ac0013a1,christmas,Christmas,calendar_event,"eeus,erus",,/grid/visual_asset/image/5373d323fb60b53ebd00191c/1111_28014_half.jpg,"<p>So many themes. So many challenges. With Ellison, the choices are fun and easy. We offer a full spectrum of popular and essential ideas to address any theme, any time. Access these ideas routinely to create motivating learning materials for essential hands-on activities, memorable visuals, classroom d&eacute;cor and much more. Welcome back to school!</<p>"
4dcd4e1b02f3993abc000095,columbus-day,Columbus Day,calendar_event,"eeus,erus",,,
4e1b56dc5b76e16bab00021c,constitution-week,Constitution Week,calendar_event,"eeus,erus",,/grid/visual_asset/image/4e1b56dc5b76e16bab00021d/a10909.jpg,"<p>So many themes. So many challenges. With Ellison, the choices are fun and easy. We offer a full spectrum of popular and essential ideas to address any theme, any time. Access these ideas routinely to create motivating learning materials for essential hands-on activities, memorable visuals, classroom d&eacute;cor and much more. Welcome back to school!</<p>"
50c6504602f39901ac000078,dairy-month,Dairy Month,calendar_event,"eeus,erus",,,
4dcd4e1c02f3993abc0000d9,day-of-puppetry,Day of Puppetry,calendar_event,"eeus,erus",,,
4dcd4e1c02f3993abc0000ca,daylight-savings-begins,Daylight Savings Begins,calendar_event,"eeus,erus",,/grid/visual_asset/image/4ec160f0fb60b5448e000aff/03_march_half.jpg,"<p>So many themes. So many challenges. With Ellison, the choices are fun and easy. We offer a full spectrum of popular and essential ideas to address any theme, any time. Access these ideas routinely to create motivating learning materials for essential hands-on activities, memorable visuals, classroom d&eacute;cor and much more. Welcome back to school!</<p>"
4dcd4e1c02f3993abc0000a6,daylight-savings-ends,Daylight Savings Ends,calendar_event,"eeus,erus",,,
4dcd4e1c02f3993abc0000c8,deaf-history-month,Deaf History Month,calendar_event,"eeus,erus",,/grid/visual_asset/image/4ec15f2ffb60b57ee300051f/03_march_half.jpg,"<p>So many themes. So many challenges. With Ellison, the choices are fun and easy. We offer a full spectrum of popular and essential ideas to address any theme, any time. Access these ideas routinely to create motivating learning materials for essential hands-on activities, memorable visuals, classroom d&eacute;cor and much more. Welcome back to school!</<p>"
4dcd4e1c02f3993abc0000bd,dental-health-month,Dental Health Month,calendar_event,"eeus,erus",,/grid/visual_asset/image/4ebac6dafb60b5253a00008a/02_february_half.jpg,"<p>So many themes. So many challenges. With Ellison, the choices are fun and easy. We offer a full spectrum of popular and essential ideas to address any theme, any time. Access these ideas routinely to create motivating learning materials for essential hands-on activities, memorable visuals, classroom d&eacute;cor and much more. Welcome back to school!</<p>"
50c25808fb60b57a2700013b,doctor-s-day,Doctor's Day,calendar_event,"eeus,erus",,,
4dcd4e1c02f3993abc0000b4,dr-martin-luther-king-day,Dr Martin Luther King Day,calendar_event,"eeus,erus",,/grid/visual_asset/image/4ebac13302f39929fd000625/1112_mlk_day_half.jpg,"<p>So many themes. So many challenges. With Ellison, the choices are fun and easy. We offer a full spectrum of popular and essential ideas to address any theme, any time. Access these ideas routinely to create motivating learning materials for essential hands-on activities, memorable visuals, classroom d&eacute;cor and much more. Welcome back to school!</<p>"
